번호,학과명,대출일자,입학년도,서명,출판년도,저자,출판사,청구기호
AJ1108319,전자공학전공,20130713,2013,ATmega128 이론 및 실험,2008,김종부,복두,629.89 A881김2
AJ1104445,전자공학전공,20130715,2010,ATmega128 이론 및 실험,2008,김종부,복두,629.89 A881김2
AJ1101388,전자공학전공,20131015,2007,ATmega128 이론 및 실험,2008,김종부,복두,629.89 A881김2
AJ1100286,전자공학전공,20130926,2006,ATmega128 이론 및 실험,2008,김종부,복두,629.89 A881김2
AJ1101358,전자공학전공,20130722,2007,ATmega128 이론 및 실험,2008,김종부,복두,629.89 A881김2
AJ1107265,전자공학전공,20120710,2012,ATmega128 이론 및 실험,2008,김종부,복두,629.89 A881김2
AJ1106754,전자공학전공,20120718,2011,ATmega128 이론 및 실험,2008,김종부,복두,629.89 A881김2
AJ1101885,전자공학전공,20120828,2008,ATmega128 이론 및 실험,2008,김종부,복두,629.89 A881김2
AJ1106204,전자공학전공,20120910,2009,ATmega128 이론 및 실험,2008,김종부,복두,629.89 A881김2
AJ1103547,전자공학전공,20120609,2009,ATmega128 이론 및 실험,2008,김종부,복두,629.89 A881김2
AJ1100207,전자공학전공,20111101,2005,ATmega128 이론 및 실험,2008,김종부,복두,629.89 A881김2
AJ1100398,전자공학전공,20110808,2006,ATmega128 이론 및 실험,2008,김종부,복두,629.89 A881김2
AJ1102419,전자공학전공,20110816,2008,ATmega128 이론 및 실험,2008,김종부,복두,629.89 A881김2
AJ1109185,전자공학전공,20141012,2011,AVR ATmega128 마이크로컨트롤러,2009,이응혁,ITC,629.83 이67a
AJ1110689,전자공학전공,20140728,2014,AVR ATmega128 마이크로컨트롤러,2009,이응혁,ITC,629.83 이67a
AJ1100761,전자공학전공,20120723,2007,AVR ATmega128 마이크로컨트롤러,2009,이응혁,ITC,629.83 이67a
AJ1106757,전자공학전공,20110427,2011,AVR ATmega128 마이크로컨트롤러,2009,이응혁,ITC,629.83 이67a
AJ1110422,전자공학전공,20140715,2014,AVR ATmega128 마이크로컨트롤러,2005,송봉길,성안당,629.83 송45a
AJ1102851,전자공학전공,20130814,2009,AVR ATmega128 마이크로컨트롤러,2005,송봉길,성안당,629.83 송45a
AJ1108160,전자공학전공,20130717,2013,AVR ATmega128 마이크로컨트롤러,2005,송봉길,성안당,629.83 송45a
AJ1101885,전자공학전공,20121022,2008,AVR ATmega128 마이크로컨트롤러,2005,송봉길,성안당,629.83 송45a
AJ1100207,전자공학전공,20111122,2005,AVR ATmega128 마이크로컨트롤러,2005,송봉길,성안당,629.83 송45a
AJ1106756,전자공학전공,20110703,2011,AVR ATmega128 마이크로컨트롤러,2005,송봉길,성안당,629.83 송45a
AJ1106667,전자공학전공,20141202,2011,동적시스템 자동제어,2010,"Franklin, Gene F",피어슨에듀케이션코리아,629.83 F831f6K한
AJ1102266,전자공학전공,20141013,2008,동적시스템 자동제어,2010,"Franklin, Gene F",피어슨에듀케이션코리아,629.83 F831f6K한
AJ1106687,정보컴퓨터공학전공,20141006,2011,동적시스템 자동제어,2010,"Franklin, Gene F",피어슨에듀케이션코리아,629.83 F831f6K한
AJ1104784,전자공학전공,20141028,2010,동적시스템 자동제어,2010,"Franklin, Gene F",피어슨에듀케이션코리아,629.83 F831f6K한
AJ1102525,전자공학전공,20131129,2009,동적시스템 자동제어,2010,"Franklin, Gene F",피어슨에듀케이션코리아,629.83 F831f6K한
AJ1102857,전자공학전공,20130805,2009,동적시스템 자동제어,2010,"Franklin, Gene F",피어슨에듀케이션코리아,629.83 F831f6K한
AJ1102046,전자공학전공,20130524,2008,동적시스템 자동제어,2010,"Franklin, Gene F",피어슨에듀케이션코리아,629.83 F831f6K한
AJ1102043,전자공학전공,20130506,2008,동적시스템 자동제어,2010,"Franklin, Gene F",피어슨에듀케이션코리아,629.83 F831f6K한
AJ1106299,전자공학전공,20130311,2011,동적시스템 자동제어,2010,"Franklin, Gene F",피어슨에듀케이션코리아,629.83 F831f6K한
AJ1100761,전자공학전공,20120501,2007,동적시스템 자동제어,2010,"Franklin, Gene F",피어슨에듀케이션코리아,629.83 F831f6K한
AJ1107526,전자공학전공,20140902,2012,Feedback control of dynamic systems,2010,"Franklin, Gene F",Pearson,629.83 F831f6i
AJ1104519,전자공학전공,20140225,2010,Feedback control of dynamic systems,2010,"Franklin, Gene F",Pearson,629.83 F831f6i
AJ1103799,전자공학전공,20140403,2009,Feedback control of dynamic systems,2010,"Franklin, Gene F",Pearson,629.83 F831f6i
AJ1105376,전자공학전공,20140319,2010,Feedback control of dynamic systems,2010,"Franklin, Gene F",Pearson,629.83 F831f6i
AJ1102417,전자공학전공,20130607,2008,Feedback control of dynamic systems,2010,"Franklin, Gene F",Pearson,629.83 F831f6i
AJ1101354,전자공학전공,20121203,2007,Feedback control of dynamic systems,2010,"Franklin, Gene F",Pearson,629.83 F831f6i
AJ1100429,전자공학전공,20110316,2006,Feedback control of dynamic systems,2010,"Franklin, Gene F",Pearson,629.83 F831f6i
AJ1102650,전자공학전공,20140509,2009,동적시스템 자동제어,2003,"Franklin, Gene F",피어슨에듀케이션코리아,629.83 F831f4K한
AJ1104143,전자공학전공,20140418,2010,동적시스템 자동제어,2003,"Franklin, Gene F",피어슨에듀케이션코리아,629.83 F831f4K한
AJ1103799,전자공학전공,20140305,2009,동적시스템 자동제어,2003,"Franklin, Gene F",피어슨에듀케이션코리아,629.83 F831f4K한
AJ1104793,전자공학전공,20131213,2010,동적시스템 자동제어,2003,"Franklin, Gene F",피어슨에듀케이션코리아,629.83 F831f4K한
AJ1101823,전자공학전공,20130531,2008,동적시스템 자동제어,2003,"Franklin, Gene F",피어슨에듀케이션코리아,629.83 F831f4K한
AJ1106754,전자공학전공,20130312,2011,동적시스템 자동제어,2003,"Franklin, Gene F",피어슨에듀케이션코리아,629.83 F831f4K한
AJ1100238,전자공학전공,20120420,2006,동적시스템 자동제어,2003,"Franklin, Gene F",피어슨에듀케이션코리아,629.83 F831f4K한
AJ1101825,전자공학전공,20120314,2008,동적시스템 자동제어,2003,"Franklin, Gene F",피어슨에듀케이션코리아,629.83 F831f4K한
AJ1101382,전자공학전공,20110605,2007,동적시스템 자동제어,2003,"Franklin, Gene F",피어슨에듀케이션코리아,629.83 F831f4K한
AJ1104921,전자공학전공,20140520,2010,Feedback control of dynamic systems,1994,"Franklin, Gene F",Addison-Wesley,629.83 F831f3
AJ1102861,전자공학전공,20130408,2009,Feedback control of dynamic systems,1994,"Franklin, Gene F",Addison-Wesley,629.83 F831f3
AJ1106026,전자공학전공,20130313,2011,Feedback control of dynamic systems,1991,"Franklin, Gene F",Addison-Wesley,629.83 F831F2
AJ1106676,전자공학전공,20140812,2011,그 남자의 자동차,2012,신동현,세미콜론,629.2 신25그
AJ1106365,소프트웨어융합전공,20140918,2011,(대기오염·소음·진동) 공정시험방법,2007,동화기술 편집부,동화기술,628.53 동95공개
AJ1106361,소프트웨어융합전공,20141104,2011,(대기오염·소음·진동) 공정시험방법,2007,동화기술 편집부,동화기술,628.53 동95공개
AJ1104066,소프트웨어융합전공,20141007,2010,(대기오염·소음·진동) 공정시험방법,2007,동화기술 편집부,동화기술,628.53 동95공개
AJ1108384,소프트웨어융합전공,20140902,2013,(대기오염·소음·진동) 공정시험방법,2007,동화기술 편집부,동화기술,628.53 동95공개
AJ1106469,소프트웨어융합전공,20141112,2011,(대기오염·소음·진동) 공정시험방법,2007,동화기술 편집부,동화기술,628.53 동95공개
AJ1107139,소프트웨어융합전공,20120913,2010,(대기오염·소음·진동) 공정시험방법,2007,동화기술 편집부,동화기술,628.53 동95공개
AJ1101092,소프트웨어융합전공,20110930,2007,(대기오염·소음·진동) 공정시험방법,2007,동화기술 편집부,동화기술,628.53 동95공개
AJ1107525,소프트웨어융합전공,20131106,2012,(대기오염·소음·진동) 공정시험방법,2005,동화기술편집부,東和技術,628.53 동95공8
AJ1104011,소프트웨어융합전공,20111128,2010,(대기오염·소음·진동) 공정시험방법,2005,동화기술편집부,東和技術,628.53 동95공8
AJ1107139,소프트웨어융합전공,20130607,2010,폐수처리공학,2004,Metcalf & Eddy,東和技術,628.3 M588w4K고
AJ1101060,소프트웨어융합전공,20130325,2007,폐수처리공학,2004,Metcalf & Eddy,東和技術,628.3 M588w4K고
AJ1108387,소프트웨어융합전공,20140611,2013,환경화학,2000,"Sawyer, Clair N",東和技術,628.0154 S271cK김
AJ1108432,소프트웨어융합전공,20140614,2013,환경화학,2000,"Sawyer, Clair N",東和技術,628.0154 S271cK김
AJ1104011,소프트웨어융합전공,20110526,2010,환경화학,2000,"Sawyer, Clair N",東和技術,628.0154 S271cK김
AJ1108435,소프트웨어융합전공,20140501,2013,환경화학,2000,"Sawyer, Clair N",東和技術,628.0154 S271c5K김
AJ1108434,소프트웨어융합전공,20140401,2013,환경화학,2000,"Sawyer, Clair N",東和技術,628.0154 S271c5K김
AJ1106365,소프트웨어융합전공,20120601,2011,환경화학,2000,"Sawyer, Clair N",東和技術,628.0154 S271c5K김
AJ1106469,소프트웨어융합전공,20120319,2011,환경화학,2000,"Sawyer, Clair N",東和技術,628.0154 S271c5K김
AJ1106327,소프트웨어융합전공,20131031,2011,철근 콘크리트,2013,신현묵,동명사,624.1834 신94철11
AJ1101141,정보컴퓨터공학전공,20110608,2007,(기본) 토질시험,1997,이상덕,새론,624.1514 이52토원
AJ1100043,전자공학전공,20120831,2003,토질역학,1989,유희승,아이피넷고시학원,624.15136 유97토
AJ1100232,소프트웨어융합전공,20131020,2005,토질역학,2000,"Das, Braja M",사이텍미디어,624.151 D229p4K김
AJ1107595,정보컴퓨터공학전공,20130728,2010,은폐된 원자력 핵의 진실,2011,소출유장,녹색평론사,621.48 소85은
AJ1101648,정보컴퓨터공학전공,20130923,2008,은폐된 원자력 핵의 진실,2011,소출유장,녹색평론사,621.48 소85은
AJ1101889,전자공학전공,20141128,2008,열전달,2007,"Incropera, Frank P",텍스트북스,621.4022 I61i5K박
AJ1101889,전자공학전공,20140320,2008,열역학,2004,최상민,시그마프레스,621.4021 최52열
AJ1104519,전자공학전공,20140603,2010,VHDL의 기초와 디지털 논리회로 설계,2007,백주기,성안당,621.395 백76v
AJ1107674,전자공학전공,20141125,2012,VHDL의 기초와 디지털 논리회로 설계,2007,백주기,성안당,621.395 백76v
AJ1107780,전자공학전공,20131125,2012,VHDL의 기초와 디지털 논리회로 설계,2007,백주기,성안당,621.395 백76v
AJ1104773,전자공학전공,20131119,2010,VHDL의 기초와 디지털 논리회로 설계,2007,백주기,성안당,621.395 백76v
AJ1106325,전자공학전공,20131204,2011,VHDL의 기초와 디지털 논리회로 설계,2007,백주기,성안당,621.395 백76v
AJ1101824,전자공학전공,20121122,2008,VHDL의 기초와 디지털 논리회로 설계,2007,백주기,성안당,621.395 백76v
AJ1101422,전자공학전공,20120529,2008,VHDL의 기초와 디지털 논리회로 설계,2007,백주기,성안당,621.395 백76v
AJ1106203,전자공학전공,20110424,2009,VHDL의 기초와 디지털 논리회로 설계,2007,백주기,성안당,621.395 백76v
AJ1100970,전자공학전공,20110522,2007,VHDL의 기초와 디지털 논리회로 설계,2007,백주기,성안당,621.395 백76v
AJ1106268,전자공학전공,20141120,2011,VHDL 디지털회로설계,2006,강희훈,학술정보,621.395 강97v
AJ1103907,전자공학전공,20131129,2010,VHDL 디지털회로설계,2006,강희훈,학술정보,621.395 강97v
AJ1104773,전자공학전공,20131120,2010,VHDL 디지털회로설계,2006,강희훈,학술정보,621.395 강97v
AJ1107359,전자공학전공,20130510,2010,VHDL 디지털회로설계,2006,강희훈,학술정보,621.395 강97v
AJ1102332,전자공학전공,20120525,2008,VHDL 디지털회로설계,2006,강희훈,학술정보,621.395 강97v
AJ1101498,전자공학전공,20111206,2008,VHDL 디지털회로설계,2006,강희훈,학술정보,621.395 강97v
AJ1102538,전자공학전공,20140318,2009,디지털 디자인,2008,"Wakerly, John F",사이텍미디어,621.395 W149d4K김
AJ1107526,전자공학전공,20140509,2012,디지털 디자인,2008,"Wakerly, John F",사이텍미디어,621.395 W149d4K김
AJ1109131,전자공학전공,20141006,2013,디지털 디자인,2008,"Wakerly, John F",사이텍미디어,621.395 W149d4K김
AJ1102476,전자공학전공,20140428,2009,디지털 디자인,2008,"Wakerly, John F",사이텍미디어,621.395 W149d4K김
AJ1105053,전자공학전공,20141202,2011,디지털 디자인,2008,"Wakerly, John F",사이텍미디어,621.395 W149d4K김
AJ1108455,전자공학전공,20140919,2013,디지털 디자인,2008,"Wakerly, John F",사이텍미디어,621.395 W149d4K김
AJ1105077,전자공학전공,20130902,2010,디지털 디자인,2008,"Wakerly, John F",사이텍미디어,621.395 W149d4K김
AJ1102425,전자공학전공,20130610,2008,디지털 디자인,2008,"Wakerly, John F",사이텍미디어,621.395 W149d4K김
AJ1105142,전자공학전공,20131014,2010,디지털 디자인,2008,"Wakerly, John F",사이텍미디어,621.395 W149d4K김
AJ1102083,전자공학전공,20130410,2008,디지털 디자인,2008,"Wakerly, John F",사이텍미디어,621.395 W149d4K김
AJ1102449,전자공학전공,20121126,2009,디지털 디자인,2008,"Wakerly, John F",사이텍미디어,621.395 W149d4K김
AJ1107359,전자공학전공,20130325,2010,디지털 디자인,2008,"Wakerly, John F",사이텍미디어,621.395 W149d4K김
AJ1100762,전자공학전공,20110913,2007,디지털 디자인,2008,"Wakerly, John F",사이텍미디어,621.395 W149d4K김
AJ1108249,전자공학전공,20140507,2013,Digital design,2007,"Wakerly, John F",Prentice Hall,621.395 W149d4
AJ1105240,전자공학전공,20140924,2010,Digital design,2007,"Wakerly, John F",Prentice Hall,621.395 W149d4
AJ1109131,전자공학전공,20141211,2013,Digital design,2007,"Wakerly, John F",Prentice Hall,621.395 W149d4
AJ1108528,전자공학전공,20140527,2013,Digital design,2007,"Wakerly, John F",Prentice Hall,621.395 W149d4
AJ1105376,전자공학전공,20140303,2010,Digital design,2007,"Wakerly, John F",Prentice Hall,621.395 W149d4
AJ1102476,전자공학전공,20140603,2009,Digital design,2007,"Wakerly, John F",Prentice Hall,621.395 W149d4
AJ1107665,전자공학전공,20140304,2012,Digital design,2007,"Wakerly, John F",Prentice Hall,621.395 W149d4
AJ1104359,전자공학전공,20130424,2010,Digital design,2007,"Wakerly, John F",Prentice Hall,621.395 W149d4
AJ1102861,전자공학전공,20121023,2009,Digital design,2007,"Wakerly, John F",Prentice Hall,621.395 W149d4
AJ1102780,전자공학전공,20121203,2009,Digital design,2007,"Wakerly, John F",Prentice Hall,621.395 W149d4
AJ1101581,전자공학전공,20111129,2008,Digital design,2007,"Wakerly, John F",Prentice Hall,621.395 W149d4
AJ1108528,전자공학전공,20140417,2013,디지털 설계 -,2001,"Wakerly, John F",에드텍,621.395 W149d3K김
AJ1105157,전자공학전공,20141017,2010,디지털 설계 -,2001,"Wakerly, John F",에드텍,621.395 W149d3K김
AJ1105202,전자공학전공,20131210,2010,디지털 설계 -,2001,"Wakerly, John F",에드텍,621.395 W149d3K김
AJ1104753,전자공학전공,20131018,2010,디지털 설계 -,2001,"Wakerly, John F",에드텍,621.395 W149d3K김
AJ1101870,전자공학전공,20120904,2008,디지털 설계 -,2001,"Wakerly, John F",에드텍,621.395 W149d3K김
AJ1101498,전자공학전공,20111201,2008,디지털 설계 -,2001,"Wakerly, John F",에드텍,621.395 W149d3K김
AJ1101493,전자공학전공,20120320,2008,디지털 설계 -,2001,"Wakerly, John F",에드텍,621.395 W149d3K김
AJ1102466,전자공학전공,20120423,2009,디지털 설계 -,1997,"Wakerly, John F",에드텍,621.395 W149d2K김
AJ1100283,전자공학전공,20110620,2006,디지털 설계 -,1997,"Wakerly, John F",에드텍,621.395 W149d2K김
AJ1107674,전자공학전공,20140601,2012,VHDL 디지털회로설계,2007,강희훈,INFINITYBOOKS,621.395 V597강2
AJ1102201,전자공학전공,20131126,2008,VHDL 디지털회로설계,2007,강희훈,INFINITYBOOKS,621.395 V597강2
AJ1104923,전자공학전공,20131210,2010,VHDL 디지털회로설계,2007,강희훈,INFINITYBOOKS,621.395 V597강2
AJ1104855,전자공학전공,20130502,2010,VHDL 디지털회로설계,2007,강희훈,INFINITYBOOKS,621.395 V597강2
AJ1109185,전자공학전공,20130516,2011,VHDL 디지털회로설계,2007,강희훈,INFINITYBOOKS,621.395 V597강2
AJ1101422,전자공학전공,20120529,2008,VHDL 디지털회로설계,2007,강희훈,INFINITYBOOKS,621.395 V597강2
AJ1102060,전자공학전공,20120608,2008,VHDL 디지털회로설계,2007,강희훈,INFINITYBOOKS,621.395 V597강2
AJ1101885,전자공학전공,20111128,2008,VHDL 디지털회로설계,2007,강희훈,INFINITYBOOKS,621.395 V597강2
AJ1105074,전자공학전공,20111108,2010,VHDL 디지털회로설계,2007,강희훈,INFINITYBOOKS,621.395 V597강2
